ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
MINGYA01  ,2007,Yao,Ming,HOU,N,55,2044,1209,172,424,596,129,25,111,183,171,852,432,406,345,2,0
MOBLECU01 ,2007,Cuttino,Mobley,LAC,N,77,2696,984,50,225,275,202,78,34,123,151,870,377,199,163,192,67
MOHAMNA01 ,2007,Nazr,Mohammed,CHR,N,61,1420,570,166,256,422,66,39,51,90,194,470,244,133,82,0,0
MOHAMNA01 ,2007,Nazr,Mohammed,DET,N,21,229,69,29,44,73,6,7,8,11,36,59,28,30,13,1,0
MOHAMNA01 ,2007,Nazr,Mohammed,TOT,N,82,1649,639,195,300,495,72,46,59,101,230,529,272,163,95,1,0
MoonJa01  ,2007,Jamario,Moon,TOR,N,78,2169,661,92,392,484,90,80,108,51,152,575,279,85,63,123,40
MOOREMI01 ,2007,Mikki,Moore,SAC,N,82,2383,698,160,334,494,84,35,46,110,310,489,282,182,134,2,0
MorriRa01 ,2007,Randolph,Morris,NYK,N,18,180,56,12,25,37,2,4,2,9,37,58,21,29,14,0,0
MOURNAL01 ,2007,Alonzo,Mourning,MIA,N,25,391,147,34,59,93,7,4,42,25,56,95,52,74,43,0,0
MURPHTR01 ,2007,Troy,Murphy,IND,N,75,2108,913,108,441,549,165,49,32,96,217,691,314,241,192,235,93
MURRARO01 ,2007,Ronald,Murray,IND,N,23,529,254,10,37,47,80,25,3,53,31,228,97,61,46,36,14
MURRARO01 ,2007,Ronald,Murray,DET,N,19,345,142,13,24,37,64,13,1,31,19,139,57,37,22,27,6
MURRARO01 ,2007,Ronald,Murray,TOT,N,42,874,396,23,61,84,144,38,4,84,50,367,154,98,68,63,20
MUTOMDI01 ,2007,Dikembe,Mutombo,HOU,N,39,618,118,68,131,199,5,11,48,17,55,80,43,45,32,0,0
NACHBBO01 ,2007,Bostjan,Nachbar,NJN,N,76,1665,740,57,204,261,88,44,20,85,181,610,246,195,154,262,94
NAJERED01 ,2007,Eduardo,Najera,DEN,N,78,1666,466,114,226,340,95,71,41,61,201,368,174,91,65,147,53
NASHST01  ,2007,Steve,Nash,PHO,N,81,2780,1371,28,254,282,897,53,5,295,113,961,485,245,222,381,179
NavarJu01 ,2007,Juan,Navarro,MEM,N,82,2121,896,34,176,210,178,48,1,134,94,766,308,146,124,432,156
NELSOJA01 ,2007,Jameer,Nelson,ORL,N,69,1963,755,28,215,243,383,63,4,141,167,603,283,151,125,154,64
NESTERA01 ,2007,Radoslav,Nesterovic,TOR,N,71,1483,552,130,212,342,82,20,53,60,132,467,257,49,37,3,1
NEWBLIR01 ,2007,Ira,Newble,LAL,N,6,31,7,6,5,11,3,1,1,3,5,8,3,0,0,2,1
NEWBLIR01 ,2007,Ira,Newble,SEA,N,2,17,4,0,0,0,1,0,0,0,0,7,2,0,0,2,0
NEWBLIR01 ,2007,Ira,Newble,CLE,N,41,654,177,41,73,114,14,27,7,31,64,158,71,26,20,45,15
NEWBLIR01 ,2007,Ira,Newble,TOT,N,49,702,188,47,78,125,18,28,8,34,69,173,76,26,20,49,16
NichoDe01 ,2007,Demetris,Nichols,TOT,N,14,47,15,0,5,5,1,0,3,4,4,23,6,0,0,13,3
NichoDe01 ,2007,Demetris,Nichols,CLE,N,3,15,2,0,1,1,0,0,0,2,0,8,1,0,0,3,0
NichoDe01 ,2007,Demetris,Nichols,CHI,N,11,32,13,0,4,4,1,0,3,2,4,15,5,0,0,10,3
NoahJo01  ,2007,Joakim,Noah,CHI,N,74,1533,488,174,242,416,84,68,64,89,173,367,177,194,134,1,0
NOCIOAN01 ,2007,Andres,Nocioni,CHI,N,82,2019,1079,48,294,342,95,25,42,133,245,877,379,241,195,345,126
NovakSt01 ,2007,Steve,Novak,HOU,N,35,263,135,4,31,35,6,2,3,4,17,102,49,4,3,71,34
NOWITDI01 ,2007,Dirk,Nowitzki,DAL,N,77,2772,1817,95,564,659,266,51,71,160,198,1314,630,544,478,220,79
OBERTFA01 ,2007,Fabricio,Oberto,SAS,N,82,1645,397,153,277,430,95,37,20,50,203,296,180,61,37,1,0
OBryaPa01 ,2007,Patrick,O'Bryant,GSW,N,25,104,39,10,19,29,4,3,9,7,28,29,17,7,5,0,0
ODOMLA01  ,2007,Lamar,Odom,LAL,N,77,2921,1094,196,622,818,272,75,72,155,222,795,417,328,229,113,31
OKAFOEM01 ,2007,Emeka,Okafor,CHR,N,82,2723,1133,255,621,876,70,62,138,164,241,861,460,374,213,0,0
OKURME01  ,2007,Mehmet,Okur,UTA,N,72,2389,1047,132,424,556,145,55,30,104,236,842,374,230,185,294,114
OLLIEKE01 ,2007,Kevin,Ollie,PHI,N,40,299,70,4,15,19,38,10,0,5,28,69,29,15,12,1,0
ONEAJE01  ,2007,Jermaine,O'Neal,IND,N,42,1207,571,82,201,283,93,20,87,106,129,512,225,163,121,5,0
ONEASH01  ,2007,Shaquille,O'Neal,PHO,N,28,803,362,67,229,296,48,13,34,83,94,229,140,160,82,0,0
ONEASH01  ,2007,Shaquille,O'Neal,MIA,N,33,947,470,99,159,258,45,19,54,98,134,329,191,178,88,0,0
ONEASH01  ,2007,Shaquille,O'Neal,TOT,N,61,1750,832,166,388,554,93,32,88,181,228,558,331,338,170,0,0
OUTLABO01 ,2007,Charles,Outlaw,ORL,N,2,6,4,0,0,0,0,0,0,1,1,3,2,0,0,0,0
OUTLATR01 ,2007,Travis,Outlaw,POR,N,82,2183,1094,96,280,376,108,59,63,107,173,964,418,294,218,100,40
OWENSAN01 ,2007,Andre,Owens,IND,N,31,390,123,13,34,47,47,13,3,24,37,108,40,34,25,40,18
PACHUZA01 ,2007,Zaza,Pachulia,ATL,N,62,944,322,89,159,248,36,24,13,69,140,245,107,153,108,3,0
PARGOJA01 ,2007,Jannero,Pargo,NOH,N,80,1499,644,27,104,131,193,50,5,93,123,651,254,81,71,185,65
PARKEAN01 ,2007,Anthony,Parker,TOR,N,82,2632,1025,50,284,334,183,79,17,87,157,829,395,125,102,304,133
PARKETO01 ,2007,Tony,Parker,SAS,N,69,2313,1295,30,191,221,411,55,8,165,93,1043,515,347,248,66,17
PARKEWI01 ,2007,Smush,Parker,MIA,N,9,184,43,2,17,19,15,5,3,8,13,54,17,4,3,24,6
PARKEWI01 ,2007,Smush,Parker,LAC,N,19,409,122,2,30,32,69,19,3,36,46,130,47,24,16,54,12
PARKEWI01 ,2007,Smush,Parker,TOT,N,28,593,165,4,47,51,84,24,6,44,59,184,64,28,19,78,18
PATTERU01 ,2007,Ruben,Patterson,LAC,N,20,324,102,24,40,64,17,21,7,27,37,86,39,43,24,2,0
PAULCH01  ,2007,Chris,Paul,NOH,N,80,3006,1684,62,259,321,925,217,4,201,185,1291,630,390,332,249,92
PAVLOAL01 ,2007,Sasha,Pavlovic,CLE,N,50,1161,355,36,92,128,81,28,6,55,111,390,137,75,52,106,29
PecheOl01 ,2007,Oleksiy,Pecherov,WAS,N,35,320,125,21,45,66,7,6,5,17,30,125,44,31,20,60,17
PERKIKE01 ,2007,Kendrick,Perkins,BOS,N,78,1914,542,145,329,474,84,30,111,125,242,349,214,183,114,1,0
PerovKo01 ,2007,Kosta,Perovic,GSW,N,7,38,10,6,7,13,1,0,2,1,6,10,3,6,4,0,0
PETERMO01 ,2007,Morris,Peterson,NOH,N,76,1796,608,36,170,206,67,47,7,41,125,516,215,85,65,287,113
PETROJO01 ,2007,Johan,Petro,SEA,N,72,1307,432,98,273,371,32,35,44,73,173,440,184,87,64,1,0
PIATKER01 ,2007,Eric,Piatkowski,PHO,N,16,114,39,1,11,12,10,0,1,6,11,33,12,4,4,26,11
PIERCPA01 ,2007,Paul,Pierce,BOS,N,80,2874,1570,53,354,407,363,103,35,220,200,1098,509,485,409,365,143
PIETRMI01 ,2007,Mickael,Pietrus,GSW,N,66,1317,472,68,175,243,49,66,43,48,200,388,170,98,66,182,66
POLLASC01 ,2007,Scot,Pollard,BOS,N,22,173,39,14,23,37,3,3,6,5,43,23,12,22,15,0,0
POSEYJA01 ,2007,James,Posey,BOS,N,74,1818,545,30,292,322,114,72,20,65,182,414,173,115,93,279,106
PoweLe01  ,2007,Leon,Powe,BOS,N,56,808,445,95,136,231,15,15,16,43,127,268,154,193,137,1,0
POWELJO01 ,2007,Josh,Powell,LAC,N,64,1228,353,115,216,331,47,14,23,65,130,315,145,87,63,3,0
PowelKa01 ,2007,Kasib,Powell,MIA,N,11,304,84,8,36,44,18,9,2,5,18,95,35,9,6,33,8
PRICERO01 ,2007,Ronnie,Price,UTA,N,61,586,228,8,38,46,78,32,3,30,83,204,88,38,26,75,26
PRINCTA01 ,2007,Tayshaun,Prince,DET,N,82,2698,1080,109,289,398,267,42,33,91,90,940,421,241,185,146,53
PruitGa01 ,2007,Gabe,Pruitt,BOS,N,15,95,32,1,7,8,13,5,0,5,10,39,14,2,1,12,3
PRZYBJO01 ,2007,Joel,Przybilla,POR,N,77,1820,369,193,454,647,27,13,92,95,234,247,143,122,83,1,0
QuinnCh01 ,2007,Chris,Quinn,MIA,N,60,1342,465,11,107,118,177,46,4,55,91,373,158,98,85,159,64
RADMAVL01 ,2007,Vladimir,Radmanovic,LAL,N,65,1482,545,56,159,215,122,46,12,73,147,438,199,65,52,234,95
RANDOSH01 ,2007,Shavlik,Randolph,PHI,N,9,27,8,9,2,11,3,1,3,2,5,14,4,0,0,0,0
RANDOZA01 ,2007,Zach,Randolph,NYK,N,70,2263,1217,185,528,713,141,59,16,187,196,1059,486,289,223,80,22
RATLITH01 ,2007,Theo,Ratliff,MIN,N,10,213,63,13,26,39,7,3,19,12,30,45,23,25,17,1,0
RATLITH01 ,2007,Theo,Ratliff,DET,N,16,222,48,19,31,50,7,4,19,9,29,40,18,18,12,0,0
RATLITH01 ,2007,Theo,Ratliff,TOT,N,26,435,111,32,57,89,14,7,38,21,59,85,41,43,29,1,0
REDDMI01  ,2007,Michael,Redd,MIL,N,72,2700,1632,84,224,308,247,65,13,181,120,1243,550,490,402,358,130
RedicJJ01 ,2007,J.J.,Redick,ORL,N,34,275,140,1,22,23,16,4,0,15,29,108,48,34,27,43,17
RichaCh01 ,2007,Chris,Richard,MIN,N,52,556,98,52,83,135,18,10,12,23,82,87,41,27,16,0,0
RICHAJA01 ,2007,Jason,Richardson,CHR,N,82,3151,1788,81,360,441,258,116,55,166,241,1468,648,332,249,599,243
RichaJe01 ,2007,Jeremy,Richardson,SAS,N,5,28,10,0,1,1,1,1,0,0,5,7,3,2,2,5,2
RichaJe01 ,2007,Jeremy,Richardson,MEM,N,3,14,0,0,1,1,1,0,0,1,2,6,0,0,0,2,0
RichaJe01 ,2007,Jeremy,Richardson,ATL,N,18,89,31,1,6,7,0,2,0,5,6,31,13,0,0,12,5
RichaJe01 ,2007,Jeremy,Richardson,TOT,N,26,131,41,1,8,9,2,3,0,6,13,44,16,2,2,19,7
RICHAQU01 ,2007,Quentin,Richardson,NYK,N,65,1841,527,56,258,314,116,44,15,69,153,555,199,88,60,213,69
RIDNOLU01 ,2007,Luke,Ridnour,SEA,N,61,1220,393,13,81,94,241,37,14,80,120,368,147,91,78,71,21
ROBINNA01 ,2007,Nate,Robinson,NYK,N,72,1881,913,51,171,222,212,60,1,103,185,782,331,196,154,292,97
RodriSe01 ,2007,Sergio,Rodriguez,POR,N,72,633,180,13,45,58,123,24,0,53,58,196,69,38,25,58,17
RondoRa01 ,2007,Rajon,Rondo,BOS,N,77,2309,814,78,244,322,393,129,13,147,187,713,351,175,107,19,5
ROSEMA01  ,2007,Malik,Rose,NYK,N,49,496,171,31,72,103,28,16,7,40,80,180,66,51,37,7,2
ROSSQU01  ,2007,Quinton,Ross,LAC,N,76,1504,311,54,118,172,88,43,33,29,132,336,131,60,40,21,9
RoyBr01   ,2007,Brandon,Roy,POR,N,74,2792,1416,81,267,348,430,79,15,136,147,1169,531,373,281,214,73
RUFFIMI01 ,2007,Michael,Ruffin,MIL,N,46,633,91,90,96,186,24,31,19,19,93,62,33,63,25,0,0
RUSHKA01  ,2007,Kareem,Rush,IND,N,71,1504,588,19,149,168,89,42,19,61,108,568,228,42,30,262,102
SALMOJO01 ,2007,John,Salmons,SAC,N,81,2515,1015,76,273,349,208,93,31,170,171,798,381,260,214,120,39
SambCh01  ,2007,Cheikh,Samb,DET,N,4,32,7,3,4,7,0,1,2,1,8,4,3,2,1,0,0
SCALABR01 ,2007,Brian,Scalabrine,BOS,N,48,512,88,22,57,79,40,9,8,26,63,94,29,20,15,46,15
ScolaLu01 ,2007,Luis,Scola,HOU,N,82,2023,847,174,353,527,106,60,19,105,235,670,345,235,157,3,0
SefolTh01 ,2007,Thabo,Sefolosha,CHI,N,69,1436,464,50,205,255,129,61,30,93,128,421,180,104,75,87,29
SeneMo01  ,2007,Mouhamed,Sene,SEA,N,13,63,30,7,9,16,1,0,7,0,9,24,11,17,8,0,0
SessiRa01 ,2007,Ramon,Sessions,MIL,N,17,448,137,8,50,58,127,17,3,35,26,118,51,41,32,7,3
SIMMOBO01 ,2007,Bobby,Simmons,MIL,N,70,1519,531,67,159,226,80,50,5,78,140,496,209,70,53,171,60
SimmoCe01 ,2007,Cedric,Simmons,CHI,N,7,19,4,1,2,3,0,0,0,2,1,8,2,2,0,0,0
SimmoCe01 ,2007,Cedric,Simmons,CLE,N,7,68,4,5,10,15,0,2,5,4,7,6,2,8,0,0,0
SimmoCe01 ,2007,Cedric,Simmons,TOT,N,14,87,8,6,12,18,0,2,5,6,8,14,4,10,0,0,0
SimsCo01  ,2007,Courtney,Sims,IND,N,3,11,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0
SKINNBR01 ,2007,Brian,Skinner,PHO,N,66,848,219,63,175,238,15,21,77,39,112,198,92,63,33,3,2
SmithCr01 ,2007,Craig,Smith,MIN,N,77,1546,727,123,234,357,60,36,17,89,217,528,297,200,133,9,0
SmithJa02 ,2007,Jason,Smith,PHI,N,76,1104,340,77,153,230,21,22,50,48,142,311,141,82,54,14,4
SMITHJO01 ,2007,Joe,Smith,CLE,N,26,555,212,52,75,127,19,9,15,20,70,165,86,61,40,2,0
SMITHJO01 ,2007,Joe,Smith,CHI,N,50,1145,561,108,157,265,47,25,31,49,113,484,226,135,109,1,0
SMITHJO01 ,2007,Joe,Smith,TOT,N,76,1700,773,160,232,392,66,34,46,69,183,649,312,196,149,3,0
SMITHJO03 ,2007,Josh,Smith,ATL,N,81,2876,1394,161,506,667,274,123,227,244,263,1133,518,469,333,99,25
SMITHJR01 ,2007,J.R.,Smith,DEN,N,74,1421,907,43,109,152,128,62,12,112,144,674,311,178,128,390,157
SNOWER01  ,2007,Eric,Snow,CLE,N,22,306,22,4,16,20,42,10,4,10,30,38,6,22,10,2,0
SNYDEKI01 ,2007,Kirk,Snyder,MIN,N,27,681,227,25,90,115,56,19,14,49,49,161,83,77,58,14,3
SNYDEKI01 ,2007,Kirk,Snyder,HOU,N,9,80,34,5,7,12,8,1,1,4,6,28,13,11,6,9,2
SNYDEKI01 ,2007,Kirk,Snyder,TOT,N,36,761,261,30,97,127,64,20,15,53,55,189,96,88,64,23,5
SONGADA01 ,2007,Darius,Songaila,WAS,N,80,1555,495,81,190,271,135,54,16,84,181,467,214,73,67,2,0
STACKJE01 ,2007,Jerry,Stackhouse,DAL,N,58,1410,618,33,100,133,145,28,10,86,82,526,213,148,132,184,60
STEVEDE01 ,2007,DeShawn,Stevenson,WAS,N,82,2561,914,37,198,235,252,65,15,102,110,779,300,197,157,412,157
STOJAPR01 ,2007,Predrag,Stojakovic,NOH,N,77,2716,1263,64,267,331,96,57,10,61,126,1026,451,140,130,524,231
STOREAW01 ,2007,Awvee,Storey,MIL,N,26,259,92,31,23,54,16,7,1,10,41,89,39,29,14,7,0
STOUDAM01 ,2007,Amare,Stoudemire,PHO,N,79,2681,1989,178,541,719,118,64,163,174,294,1211,714,691,556,31,5
STOUDDA01 ,2007,Damon,Stoudamire,SAS,N,31,413,106,6,41,47,53,11,2,31,30,143,43,8,6,55,14
STOUDDA01 ,2007,Damon,Stoudamire,MEM,N,29,625,211,14,57,71,112,19,0,50,46,194,77,26,21,94,36
STOUDDA01 ,2007,Damon,Stoudamire,TOT,N,60,1038,317,20,98,118,165,30,2,81,76,337,120,34,27,149,50
STOUDSA01 ,2007,Salim,Stoudamire,ATL,N,35,407,200,4,20,24,28,7,5,21,34,180,65,50,41,85,29
StrawDJ01 ,2007,DJ,Strawberry,PHO,N,33,272,73,9,19,28,30,12,6,11,36,92,29,19,9,25,6
StuckRo01 ,2007,Rodney,Stuckey,DET,N,57,1082,436,32,97,129,159,49,5,78,113,381,153,156,127,16,3
SWIFTRO01 ,2007,Robert,Swift,SEA,N,8,99,14,6,12,18,1,5,6,10,16,17,6,2,2,0,0
SWIFTST01 ,2007,Stromile,Swift,NJN,N,21,293,105,18,52,70,4,5,18,12,39,88,42,28,21,0,0
SWIFTST01 ,2007,Stromile,Swift,MEM,N,35,549,238,47,83,130,22,10,36,39,74,177,93,81,52,2,0
SWIFTST01 ,2007,Stromile,Swift,TOT,N,56,842,343,65,135,200,26,15,54,51,113,265,135,109,73,2,0
SZCZEWA01 ,2007,Wally,Szczerbiak,TOT,N,74,1728,855,33,183,216,103,23,12,74,102,713,309,175,149,212,88
SZCZEWA01 ,2007,Wally,Szczerbiak,SEA,N,50,1183,656,16,120,136,69,14,5,55,67,512,236,134,113,165,71
SZCZEWA01 ,2007,Wally,Szczerbiak,CLE,N,24,545,199,17,63,80,34,9,7,19,35,201,73,41,36,47,17
TELFASE01 ,2007,Sebastian,Telfair,MIN,N,60,1933,556,16,121,137,355,59,11,111,171,556,223,105,78,114,32
TERRYJA01 ,2007,Jason,Terry,DAL,N,82,2581,1269,30,178,208,264,88,18,92,170,1008,471,223,191,363,136
THOMABI01 ,2007,Billy,Thomas,NJN,N,4,8,2,0,0,0,0,0,0,1,0,3,0,2,2,3,0
THOMABI01 ,2007,Billy,Thomas,CLE,N,7,33,12,0,2,2,0,1,0,3,4,14,4,0,0,13,4
THOMABI01 ,2007,Billy,Thomas,TOT,N,11,41,14,0,2,2,0,1,0,4,4,17,4,2,2,16,4
THOMAKE01 ,2007,Kenny,Thomas,SAC,N,23,284,32,18,43,61,13,6,1,21,38,38,16,5,0,0,0
THOMAKU01 ,2007,Kurt,Thomas,SEA,N,42,1062,317,94,275,369,53,35,43,28,131,272,139,56,39,0,0
THOMAKU01 ,2007,Kurt,Thomas,SAS,N,28,524,126,36,102,138,14,21,14,18,57,125,56,24,14,1,0
THOMAKU01 ,2007,Kurt,Thomas,TOT,N,70,1586,443,130,377,507,67,56,57,46,188,397,195,80,53,1,0
THOMATI01 ,2007,Tim,Thomas,LAC,N,63,1941,780,62,262,324,171,40,29,98,192,704,291,153,115,270,83
ThomaTy01 ,2007,Tyrus,Thomas,CHI,N,74,1326,502,102,240,342,90,48,74,77,170,440,186,174,129,6,1
ThornAl01 ,2007,Al,Thornton,LAC,N,79,2164,1005,98,260,358,98,46,43,128,196,870,374,288,214,130,43
TINSLJA01 ,2007,Jamaal,Tinsley,IND,N,39,1299,464,24,117,141,326,66,10,130,97,463,176,100,72,141,40
TuckeAl02 ,2007,Alando,Tucker,PHO,N,6,48,22,4,4,8,0,0,1,0,2,22,8,6,5,4,1
TURIARO01 ,2007,Ronny,Turiaf,LAL,N,78,1459,516,95,211,306,128,28,108,72,199,396,188,186,140,2,0
TURKOHI01 ,2007,Hidayet,Turkoglu,ORL,N,82,3027,1602,84,387,471,409,74,25,246,244,1219,556,391,324,415,166
UDOKAIM01 ,2007,Ime,Udoka,SAS,N,73,1319,423,36,192,228,66,56,17,57,124,375,159,58,44,165,61
UDRIHBE01 ,2007,Beno,Udrih,SAC,N,65,2080,834,34,183,217,282,57,10,148,138,708,328,147,125,137,53
VAREJAN01 ,2007,Anderson,Varejao,CLE,N,47,1287,317,131,256,387,53,37,26,56,132,286,134,82,49,2,0
VAUGHJA01 ,2007,Jacque,Vaughn,SAS,N,74,1141,306,13,61,74,159,23,1,54,96,283,121,80,61,10,3
VILLACH01 ,2007,Charlie,Villanueva,MIL,N,76,1828,884,145,321,466,78,30,35,106,174,813,353,157,123,183,55
VinicMa01 ,2007,Marcus,Vinicius,NOH,N,14,73,30,1,9,10,2,1,1,4,3,21,10,11,5,12,5
VOSKUJA01 ,2007,Jake,Voskuhl,MIL,N,44,385,98,30,67,97,13,9,21,29,83,80,37,29,24,0,0
VUJACSA01 ,2007,Sasha,Vujacic,LAL,N,72,1282,630,19,135,154,73,36,5,52,107,481,218,91,76,270,118
WADEDW01  ,2007,Dwyane,Wade,MIA,N,51,1950,1256,45,169,214,354,87,37,224,137,937,439,469,356,77,22
WAFERVO01 ,2007,Von,Wafer,POR,N,8,65,19,0,9,9,2,0,2,2,3,23,7,4,2,11,3
WAFERVO01 ,2007,Von,Wafer,DEN,N,21,89,27,1,9,10,5,2,1,11,4,38,10,8,6,15,1
WAFERVO01 ,2007,Von,Wafer,TOT,N,29,154,46,1,18,19,7,2,3,13,7,61,17,12,8,26,4
WALKEAN01 ,2007,Antoine,Walker,MIN,N,46,894,368,56,113,169,45,33,8,46,80,375,136,66,35,188,61
WALLABE01 ,2007,Ben,Wallace,CLE,N,21,545,85,57,98,155,13,19,34,16,32,78,34,42,17,0,0
WALLABE01 ,2007,Ben,Wallace,CHI,N,50,1631,255,175,266,441,92,69,80,49,86,271,101,125,53,4,0
WALLABE01 ,2007,Ben,Wallace,TOT,N,71,2176,340,232,364,596,105,88,114,65,118,349,135,167,70,4,0
WALLAGE01 ,2007,Gerald,Wallace,CHR,N,62,2378,1200,58,316,374,216,131,58,180,189,904,408,428,313,221,71
WALLARA01 ,2007,Rasheed,Wallace,DET,N,77,2348,979,83,426,509,137,91,129,86,213,869,376,150,115,314,112
WALTOLU01 ,2007,Luke,Walton,LAL,N,74,1730,535,85,206,291,218,60,19,100,133,478,215,109,77,84,28
WARRIHA01 ,2007,Hakim,Warrick,MEM,N,75,1755,852,123,233,356,52,36,29,84,156,653,328,260,183,48,13
WashiDa01 ,2007,Darius,Washington,SAS,N,18,145,53,4,16,20,15,5,0,14,16,48,21,13,7,12,4
WatkiDa01 ,2007,Darryl,Watkins,SAC,N,9,71,12,5,7,12,0,2,2,7,8,15,5,5,2,0,0
WatsoCJ01 ,2007,C.J.,Watson,GSW,N,32,365,118,13,19,32,32,15,0,18,21,101,43,29,23,26,9
WATSOEA01 ,2007,Earl,Watson,SEA,N,78,2276,834,43,182,225,531,70,12,175,158,745,337,145,111,132,49
WEBBECH01 ,2007,Chris,Webber,GSW,N,9,126,35,2,30,32,18,4,6,11,17,31,15,12,5,0,0
WEBSTMA02 ,2007,Martell,Webster,POR,N,75,2130,799,54,242,296,90,42,28,83,159,656,277,166,122,317,123
WELLSBO01 ,2007,Bonzi,Wells,NOH,N,22,438,193,21,50,71,17,24,8,27,44,157,77,53,35,12,4
WELLSBO01 ,2007,Bonzi,Wells,HOU,N,51,1128,469,63,197,260,80,51,24,76,113,412,175,174,111,38,8
WELLSBO01 ,2007,Bonzi,Wells,TOT,N,73,1566,662,84,247,331,97,75,32,103,157,569,252,227,146,50,12
WESTDA01  ,2007,David,West,NOH,N,76,2871,1564,179,496,675,177,67,98,165,208,1305,629,353,300,25,6
WESTDE01  ,2007,Delonte,West,SEA,N,35,723,239,13,83,96,113,30,10,66,44,250,97,39,26,56,19
WESTDE01  ,2007,Delonte,West,CLE,N,25,773,258,15,77,92,108,27,19,51,55,218,96,50,39,76,27
WESTDE01  ,2007,Delonte,West,TOT,N,60,1496,497,28,160,188,221,57,29,117,99,468,193,89,65,132,46
WestMa02  ,2007,Mario,West,ATL,N,64,266,59,26,23,49,13,12,4,9,61,49,21,26,17,4,0
WILCOCH01 ,2007,Chris,Wilcox,SEA,N,62,1740,828,124,306,430,76,50,39,100,171,638,334,248,160,3,0
WILKIDA02 ,2007,Damien,Wilkins,SEA,N,76,1849,698,72,173,245,150,62,19,89,128,673,271,144,106,155,50
WILKSMI01 ,2007,Mike,Wilks,SEA,N,3,22,12,0,1,1,5,1,0,2,2,9,5,2,2,1,0
WILKSMI01 ,2007,Mike,Wilks,DEN,N,8,122,24,4,8,12,6,5,0,5,9,23,10,2,2,5,2
WILKSMI01 ,2007,Mike,Wilks,WAS,N,4,43,5,1,5,6,3,3,0,1,2,4,2,0,0,2,1
WILKSMI01 ,2007,Mike,Wilks,TOT,N,15,187,41,5,14,19,14,9,0,8,13,36,17,4,4,8,3
WILLIAA01 ,2007,Aaron,Williams,LAC,N,30,297,68,15,46,61,9,12,14,14,44,55,27,18,14,0,0
WILLIDE01 ,2007,Deron,Williams,UTA,N,82,3059,1545,34,209,243,862,90,24,279,200,1117,566,411,330,210,83
WILLIJA02 ,2007,Jason,Williams,MIA,N,66,1883,588,12,118,130,307,83,5,91,93,549,211,80,69,275,97
WilliJu01 ,2007,Justin,Williams,SAC,N,22,115,31,19,29,48,0,5,5,3,14,26,12,22,7,0,0
WilliJu01 ,2007,Justin,Williams,HOU,N,1,6,3,1,0,1,0,0,0,1,3,3,1,4,1,0,0
WilliJu01 ,2007,Justin,Williams,TOT,N,23,121,34,20,29,49,0,5,5,4,17,29,13,26,8,0,0
WILLILO02 ,2007,Louis,Williams,PHI,N,80,1868,920,41,127,168,253,80,13,125,130,752,319,290,227,153,55
WILLIMA01 ,2007,Maurice,Williams,MIL,N,66,2407,1137,37,193,230,419,78,10,182,188,919,441,194,166,230,89
WILLIMA02 ,2007,Marvin,Williams,ATL,N,80,2764,1185,119,339,458,137,82,33,127,225,918,424,409,336,10,1
WilliMa03 ,2007,Marcus,Williams,NJN,N,54,868,315,15,89,104,140,25,5,76,54,295,112,47,37,142,54
WilliMa04 ,2007,Marcus.,Williams,LAC,N,10,34,10,4,8,12,3,1,0,0,3,19,5,0,0,0,0
WilliMa04 ,2007,Marcus.,Williams,SAS,N,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
WilliMa04 ,2007,Marcus.,Williams,TOT,N,11,36,10,4,8,12,3,1,1,0,3,20,5,0,0,0,0
WilliSe01 ,2007,Sean,Williams,NJN,N,72,1269,407,114,205,319,28,28,104,70,191,306,163,133,81,0,0
WilliSh02 ,2007,Shawne,Williams,IND,N,65,965,437,54,123,177,59,26,26,58,132,372,159,106,76,136,43
WilliSh03 ,2007,Shelden,Williams,ATL,N,36,414,109,34,73,107,11,13,11,14,61,100,37,51,35,1,0
WilliSh03 ,2007,Shelden,Williams,SAC,N,28,361,146,34,64,98,8,9,10,21,50,112,55,54,36,1,0
WilliSh03 ,2007,Shelden,Williams,TOT,N,64,775,255,68,137,205,19,22,21,35,111,212,92,105,71,2,0
WOODSLO01 ,2007,Loren,Woods,HOU,N,7,16,6,0,1,1,2,0,0,0,2,5,3,0,0,0,0
WRIGHAN01 ,2007,Antoine,Wright,NJN,N,41,1056,296,34,91,125,67,26,17,39,105,287,114,58,41,101,27
WRIGHAN01 ,2007,Antoine,Wright,DAL,N,15,177,52,5,17,22,13,2,4,11,22,42,21,9,5,9,5
WRIGHAN01 ,2007,Antoine,Wright,TOT,N,56,1233,348,39,108,147,80,28,21,50,127,329,135,67,46,110,32
WrighBr03 ,2007,Brandan,Wright,GSW,N,37,372,147,37,61,98,8,6,22,13,35,111,61,38,25,0,0
WRIGHDO01 ,2007,Dorell,Wright,MIA,N,44,1105,347,48,170,218,60,29,40,29,79,293,143,69,57,11,4
WrighJu01 ,2007,Julian,Wright,NOH,N,56,635,221,33,82,115,40,29,12,34,43,168,89,52,33,24,10
WRIGHLO02 ,2007,Lorenzen,Wright,SAC,N,5,13,2,1,0,1,1,0,0,2,5,4,1,0,0,0,0
