ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
IVERSAL01 ,2006,Allen,Iverson,DEN,N,50,2124,1241,16,136,152,359,90,12,202,75,947,430,436,331,144,50
IVERSAL01 ,2006,Allen,Iverson,PHI,N,15,640,468,7,34,41,109,33,1,66,21,366,151,174,154,53,12
IVERSAL01 ,2006,Allen,Iverson,TOT,N,65,2764,1709,23,170,193,468,123,13,268,96,1313,581,610,485,197,62
IVEYRO01  ,2006,Royal,Ivey,ATL,N,53,538,157,15,36,51,45,24,4,31,62,143,64,35,24,16,5
JACKJA01  ,2006,Jarrett,Jack,POR,N,79,2649,946,18,190,208,417,86,9,187,202,705,320,279,243,180,63
JACKSBO01 ,2006,Bobby,Jackson,NOO,N,56,1327,592,42,136,178,141,50,6,78,98,518,204,168,130,165,54
JACKSLU02 ,2006,Luke,Jackson,LAC,N,3,17,3,0,1,1,4,0,0,1,3,8,1,0,0,4,1
JACKSLU02 ,2006,Luke,Jackson,TOR,N,10,122,45,2,7,9,9,5,1,6,12,35,18,9,5,13,4
JACKSLU02 ,2006,Luke,Jackson,TOT,N,13,139,48,2,8,10,13,5,1,7,15,43,19,9,5,17,5
JACKSMA02 ,2006,Marc,Jackson,NOO,N,56,1021,408,62,130,192,58,21,7,65,89,388,159,103,90,1,0
JACKSST02 ,2006,Stephen,Jackson,IND,N,37,1185,521,17,78,95,114,33,20,81,87,430,180,146,120,138,41
JACKSST02 ,2006,Stephen,Jackson,GSW,N,38,1290,640,44,83,127,173,51,14,102,113,514,229,153,123,173,59
JACKSST02 ,2006,Stephen,Jackson,TOT,N,75,2475,1161,61,161,222,287,84,34,183,200,944,409,299,243,311,100
JAMESJE01 ,2006,Jerome,James,NYK,N,41,270,76,21,45,66,3,6,15,23,73,79,33,18,10,0,0
JAMESLE01 ,2006,LeBron,James,CLE,N,78,3195,2132,83,443,526,470,125,55,250,170,1621,772,701,489,310,99
JAMESMI01 ,2006,Mike,James,MIN,N,82,2075,826,25,138,163,297,55,7,129,171,701,296,184,154,215,80
JAMISAN01 ,2006,Antawn,Jamison,WAS,N,70,2660,1388,134,428,562,136,80,36,104,194,1139,512,307,226,379,138
JARICMA01 ,2006,Marko,Jaric,MIN,N,70,1558,371,54,130,184,145,75,16,88,172,325,136,88,67,85,32
JASIKSA01 ,2006,Sarunas,Jasikevicius ,GSW,N,26,311,113,5,16,21,61,13,1,31,22,101,37,31,27,44,12
JASIKSA01 ,2006,Sarunas,Jasikevicius ,IND,N,37,661,273,10,38,48,111,13,0,59,53,221,91,64,59,86,32
JASIKSA01 ,2006,Sarunas,Jasikevicius ,TOT,N,63,972,386,15,54,69,172,26,1,90,75,322,128,95,86,130,44
JEFFEAL01 ,2006,Al,Jefferson,BOS,N,69,2320,1107,237,519,756,88,48,106,136,232,882,453,295,201,1,0
JEFFERI01 ,2006,Richard,Jefferson,NJN,N,55,1958,897,48,192,240,148,34,8,120,123,665,303,326,239,145,52
JEFFRJA01 ,2006,Jared,Jeffries,NYK,N,55,1309,223,111,127,238,67,43,30,61,150,206,95,68,31,20,2
JohnsAl01 ,2006,Alexander,Johnson,MEM,N,59,751,260,50,131,181,17,25,35,47,137,169,91,118,78,0,0
JOHNSAM01 ,2006,Amir,Johnson,DET,N,8,125,47,15,22,37,3,5,13,9,19,33,18,14,11,3,0
JOHNSAN02 ,2006,Anthony,Johnson,DAL,N,40,561,152,13,35,48,78,16,1,31,68,147,60,29,21,30,11
JOHNSAN02 ,2006,Anthony,Johnson,ATL,N,27,736,203,9,44,53,123,17,2,45,51,197,82,32,25,44,14
JOHNSAN02 ,2006,Anthony,Johnson,TOT,N,67,1297,355,22,79,101,201,33,3,76,119,344,142,61,46,74,25
JOHNSDE03 ,2006,DerMarr,Johnson,DEN,N,39,418,135,10,47,57,17,16,12,27,39,154,50,21,16,88,19
JOHNSJO02 ,2006,Joe,Johnson,ATL,N,57,2360,1426,53,186,239,249,60,11,176,115,1139,536,314,235,312,119
JOHNSLI01 ,2006,Linton,Johnson,NOO,N,54,721,226,52,111,163,18,33,18,27,101,190,93,37,30,30,10
JonesBo02 ,2006,Bobby,Jones,PHI,N,44,335,110,22,35,57,16,11,1,18,59,93,43,41,23,9,1
JONESDA01 ,2006,Damon,Jones,CLE,N,60,1177,393,9,57,66,94,16,2,36,53,355,137,44,30,231,89
JONESDA02 ,2006,Dahntay,Jones,MEM,N,78,1666,583,47,106,153,68,39,22,92,192,461,220,174,138,12,5
JONESDW02 ,2006,Dwayne,Jones,CLE,N,4,17,3,1,5,6,0,0,0,2,3,1,0,6,3,0,0
JONESED01 ,2006,Eddie,Jones,MEM,N,29,560,161,14,47,61,33,22,2,23,54,151,57,34,25,74,22
JONESED01 ,2006,Eddie,Jones,MIA,N,35,1029,332,17,112,129,76,46,8,24,70,271,121,41,34,148,56
JONESED01 ,2006,Eddie,Jones,TOT,N,64,1589,493,31,159,190,109,68,10,47,124,422,178,75,59,222,78
JONESFR01 ,2006,Freddie,Jones,TOT,N,63,1318,412,23,92,115,108,48,16,67,121,361,139,114,95,128,39
JONESFR01 ,2006,Freddie,Jones,POR,N,24,449,115,7,26,33,53,18,4,17,41,112,43,26,22,27,7
JONESFR01 ,2006,Freddie,Jones,TOR,N,39,869,297,16,66,82,55,30,12,50,80,249,96,88,73,101,32
JONESJA02 ,2006,James,Jones,PHO,N,76,1379,485,33,143,176,45,28,42,28,115,440,162,81,71,238,90
JONESJU01 ,2006,Jumaine,Jones,PHO,N,18,139,40,6,17,23,1,5,1,7,19,51,14,2,2,32,10
JonesSo01 ,2006,Solomon,Jones,ATL,N,58,670,189,49,87,136,11,11,42,25,124,128,65,75,59,1,0
KAMANCH01 ,2006,Chris,Kaman,LAC,N,75,2174,754,160,428,588,79,41,116,147,251,652,294,224,166,1,0
KAPONJA01 ,2006,Jason,Kapono,MIA,N,67,1768,730,26,154,180,81,38,2,70,135,563,278,74,66,210,108
KHRYAVI01 ,2006,Viktor,Khryapa,CHI,N,33,233,73,20,37,57,21,10,1,16,53,70,27,26,19,6,0
KIDDJA01  ,2006,Jason,Kidd,NJN,N,80,2936,1041,135,520,655,736,127,23,213,146,908,369,230,179,361,124
KinseTa01 ,2006,Tarence,Kinsey,MEM,N,48,968,369,28,69,97,41,53,2,46,57,303,139,98,78,46,13
KIRILAN01 ,2006,Andrei,Kirilenko,UTA,N,70,2048,584,88,241,329,202,74,144,135,172,418,197,239,174,75,16
KLEIZLI01 ,2006,Linas,Kleiza,DEN,N,79,1487,598,77,189,266,45,28,14,79,200,474,200,135,115,221,83
KNIGHBR01 ,2006,Brevin,Knight,CHR,N,45,1273,408,14,101,115,296,67,3,95,113,363,152,128,103,18,1
KOROLYA01 ,2006,Yaroslav,Korolev,LAC,N,10,41,12,1,2,3,4,3,0,1,0,16,4,6,3,5,1
KORVEKY01 ,2006,Kyle,Korver,PHI,N,74,2291,1067,30,229,259,105,57,20,117,188,845,372,209,191,307,132
KRSTINE01 ,2006,Nenad,Krstic,NJN,N,26,849,426,51,125,176,46,10,24,52,88,323,170,121,86,1,0
LAFRERA01 ,2006,Raef,LaFrentz,POR,N,27,353,100,25,45,70,8,7,11,13,57,102,39,26,20,23,2
LangJa01  ,2006,James,Lang,WAS,N,11,55,11,5,6,11,2,0,3,2,14,9,4,5,3,0,0
LEEDA02   ,2006,David,Lee,NYK,N,58,1730,621,196,406,602,104,48,23,92,155,400,240,173,141,0,0
LEWISRA01 ,2006,Rashard,Lewis,SEA,N,60,2350,1342,91,305,396,145,68,39,118,143,1005,463,315,265,387,151
LIVINRA01 ,2006,Randy,Livingston,SEA,N,4,25,0,1,0,1,4,0,0,1,2,3,0,0,0,0,0
LIVINSH01 ,2006,Shaun,Livingston,LAC,N,54,1613,503,56,128,184,274,59,29,108,135,449,208,116,82,16,5
LowryKy01 ,2006,Kyle,Lowry,MEM,N,10,174,56,12,19,31,32,14,1,12,20,38,14,28,25,8,3
LUCASJO02 ,2006,John,Lucas,HOU,N,47,381,154,9,27,36,33,17,0,15,38,156,62,19,15,59,15
LUETY01   ,2006,Tyronn,Lue,ATL,N,56,1485,636,19,85,104,201,24,0,85,101,524,218,163,144,160,56
MADSEMA01 ,2006,Mark,Madsen,MIN,N,56,471,61,35,52,87,10,10,10,21,100,43,23,29,15,0,0
MAGGECO01 ,2006,Corey,Maggette,LAC,N,75,2295,1266,90,352,442,208,65,14,201,244,808,367,633,519,65,13
MAGLOJA01 ,2006,Jamaal,Magloire,POR,N,81,1706,529,151,341,492,30,21,66,129,226,395,199,242,131,0,0
MajorRe01 ,2006,Renaldo,Major,GSW,N,1,27,5,0,2,2,0,2,0,1,4,10,2,2,1,0,0
MARBUST01 ,2006,Stephon,Marbury,NYK,N,74,2751,1210,36,177,213,403,71,10,179,185,952,395,386,297,345,123
MARIOSH01 ,2006,Shawn,Marion,PHO,N,80,3007,1403,172,613,785,134,156,122,114,216,1071,561,248,201,252,80
MarkoDa01 ,2006,Damir,Markota,MIL,N,30,171,51,11,20,31,6,3,1,15,22,52,19,11,7,16,6
MARKSSE01 ,2006,Sean,Marks,PHO,N,3,17,6,0,3,3,0,0,1,0,4,6,2,2,2,1,0
MARSHDO01 ,2006,Donyell,Marshall,CLE,N,81,1361,566,86,237,323,46,39,43,67,130,493,209,80,53,271,95
MARSHRA01 ,2006,Rawle,Marshall,IND,N,40,362,99,8,21,29,13,12,5,19,22,89,32,45,31,18,4
MARTIDA01 ,2006,Darrick,Martin,TOR,N,32,221,94,2,10,12,43,3,0,12,22,94,33,21,15,37,13
MARTIKE01 ,2006,Kenyon,Martin,DEN,N,2,62,19,6,14,20,1,0,0,5,10,16,8,12,3,1,0
MARTIKE02 ,2006,Kevin,Martin,SAC,N,80,2818,1618,69,273,342,173,98,11,135,181,1067,505,570,481,333,127
MASONDE01 ,2006,Desmond,Mason,NOO,N,75,2575,1028,124,221,345,115,52,22,192,174,900,407,323,214,0,0
MASONRO01 ,2006,Roger,Mason,WAS,N,62,492,165,8,38,46,35,13,6,19,66,179,59,16,14,102,33
MAXIEJA01 ,2006,Jason,Maxiell,DET,N,67,943,334,88,98,186,14,30,60,53,110,262,131,137,72,0,0
MAYSE01   ,2006,Sean,May,CHR,N,35,837,416,73,160,233,66,19,24,56,100,328,164,112,86,3,2
MBENGDJ01 ,2006,D.J.,Mbenga,DAL,N,21,78,17,3,8,11,6,3,5,5,17,16,5,8,7,0,0
MCCANRA01 ,2006,Rashad,McCants,MIN,N,37,555,184,14,33,47,38,26,7,40,71,177,62,58,40,75,20
McCraCh01 ,2006,Chris,McCray,MIL,N,5,12,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0
MCDYEAN01 ,2006,Antonio,McDyess,DET,N,82,1727,664,165,331,496,72,61,65,75,240,540,284,139,96,0,0
McFarIv01 ,2006,Ivan,McFarlin,PHI,N,11,40,15,7,4,11,1,0,0,1,8,13,5,7,5,1,0
MCGRATR01 ,2006,Tracy,McGrady,HOU,N,71,2543,1747,56,323,379,457,92,36,213,136,1480,638,488,345,381,126
MCINNJE01 ,2006,Jeff,McInnis,CHR,N,38,701,165,14,48,62,124,14,0,42,72,181,71,32,22,8,1
MCKIEAA01 ,2006,Aaron,McKie,LAL,N,10,131,22,1,17,18,13,4,0,8,13,17,11,0,0,0,0
MCLEOKE01 ,2006,Keith,McLeod,IND,N,22,336,93,1,21,22,45,7,2,23,30,83,32,25,22,22,7
MCLEOKE01 ,2006,Keith,McLeod,GSW,N,26,379,138,3,18,21,45,17,3,23,21,105,41,53,47,23,9
MCLEOKE01 ,2006,Keith,McLeod,TOT,N,48,715,231,4,39,43,90,24,5,46,51,188,73,78,69,45,16
MEDVEST01 ,2006,Slava,Medvedenko,ATL,N,14,82,42,4,10,14,2,0,2,5,16,29,12,20,17,2,1
MensaPo01 ,2006,Pops,Mensah-Bonsu,DAL,N,12,71,29,9,12,21,0,1,0,9,8,17,11,18,7,0,0
MILESCJ01 ,2006,C.J.,Miles,UTA,N,37,375,101,11,24,35,25,11,4,28,60,116,40,23,14,32,7
MILICDA01 ,2006,Darko,Milicic,ORL,N,80,1913,639,145,292,437,90,44,140,124,219,548,249,230,141,1,0
MILLEAN02 ,2006,Andre,Miller,DEN,N,23,821,300,25,79,104,209,37,4,70,58,248,117,85,62,16,4
MILLEAN02 ,2006,Andre,Miller,PHI,N,57,2143,775,72,176,248,416,73,6,152,126,661,307,198,160,19,1
MILLEAN02 ,2006,Andre,Miller,TOT,N,80,2964,1075,97,255,352,625,110,10,222,184,909,424,283,222,35,5
MILLEBR01 ,2006,Brad,Miller,SAC,N,63,1784,568,79,322,401,224,38,39,108,155,494,224,149,115,33,5
MILLEMI01 ,2006,Mike,Miller,MEM,N,70,2740,1293,52,326,378,298,54,18,179,138,1010,465,203,161,498,202
MillsPa01 ,2006,Paul,Millsap,UTA,N,82,1474,559,183,240,423,62,67,74,94,236,398,209,208,140,3,1
MINGYA01  ,2006,Yao,Ming,HOU,N,48,1625,1202,101,350,451,93,17,94,167,159,819,423,413,356,2,0
MOBLECU01 ,2006,Cuttino,Mobley,LAC,N,78,2840,1077,52,215,267,198,92,24,145,186,882,388,239,200,246,101
MOHAMNA01 ,2006,Nazr,Mohammed,DET,N,51,776,286,89,140,229,9,27,40,43,133,222,118,82,50,0,0
MOOREMI01 ,2006,Mikki,Moore,NJN,N,79,2083,776,145,258,403,74,46,60,113,261,506,308,235,160,1,0
MorriAd01 ,2006,Adam,Morrison,CHR,N,78,2331,917,54,176,230,163,28,6,130,179,944,355,169,120,258,87
MorriRa01 ,2006,Randolph,Morris,NYK,N,5,43,4,1,8,9,1,2,1,2,4,6,1,6,2,0,0
MOURNAL01 ,2006,Alonzo,Mourning,MIA,N,77,1572,661,126,224,350,18,13,178,129,218,425,238,308,185,0,0
MURPHTR01 ,2006,Troy,Murphy,GSW,N,26,666,231,37,120,157,60,21,17,29,63,180,81,66,47,59,22
MURPHTR01 ,2006,Troy,Murphy,IND,N,42,1183,467,63,194,257,66,25,25,49,133,402,185,79,61,88,36
MURPHTR01 ,2006,Troy,Murphy,TOT,N,68,1849,698,100,314,414,126,46,42,78,196,582,266,145,108,147,58
MURRARO01 ,2006,Ronald,Murray,DET,N,69,1474,465,26,87,113,187,49,13,90,96,438,177,120,87,83,24
MUTOMDI01 ,2006,Dikembe,Mutombo,HOU,N,75,1291,230,164,324,488,13,22,76,38,156,153,85,87,60,0,0
NACHBBO01 ,2006,Bostjan,Nachbar,NJN,N,76,1532,696,27,226,253,61,30,26,69,183,495,226,164,132,265,112
NAJERED01 ,2006,Eduardo,Najera,DEN,N,75,1659,497,131,179,310,64,73,26,56,207,354,204,123,88,12,1
NASHST01  ,2006,Steve,Nash,PHO,N,76,2685,1412,30,239,269,884,57,6,287,117,971,517,247,222,343,156
NELSOJA01 ,2006,Jameer,Nelson,ORL,N,77,2333,1000,50,186,236,330,73,5,184,225,875,376,221,183,194,65
NESTERA01 ,2006,Radoslav,Nesterovic,TOR,N,80,1680,494,115,245,360,74,37,84,56,193,421,230,50,34,1,0
NEWBLIR01 ,2006,Ira,Newble,CLE,N,15,129,46,13,17,30,2,6,0,3,17,37,16,10,6,15,8
NOCIOAN01 ,2006,Andres,Nocioni,CHI,N,53,1403,749,42,259,301,57,27,24,104,164,584,273,145,123,209,80
NoelDa01  ,2006,David,Noel,MIL,N,68,791,182,42,81,123,65,25,9,40,77,176,64,43,37,53,17
NovakSt01 ,2006,Steve,Novak,HOU,N,35,188,51,4,22,26,6,5,0,4,21,50,18,2,2,39,13
NOWITDI01 ,2006,Dirk,Nowitzki,DAL,N,78,2819,1916,122,571,693,263,52,62,167,171,1341,673,551,498,173,72
OBERTFA01 ,2006,Fabricio,Oberto,SAS,N,79,1364,349,131,237,368,68,25,24,69,213,281,158,51,33,0,0
OBryaPa01 ,2006,Patrick,O'Bryant,GSW,N,16,119,31,7,14,21,9,6,8,8,26,32,10,17,11,0,0
ODOMLA01  ,2006,Lamar,Odom,LAL,N,56,2203,890,102,445,547,270,53,32,163,182,681,319,283,198,182,54
OKAFOEM01 ,2006,Emeka,Okafor,CHR,N,67,2330,963,258,499,757,80,57,172,111,210,740,394,295,175,0,0
OKURME01  ,2006,Mehmet,Okur,UTA,N,80,2662,1405,160,419,579,156,36,38,125,257,1062,490,387,296,336,129
OLLIEKE01 ,2006,Kevin,Ollie,PHI,N,53,920,199,8,66,74,130,21,1,47,76,187,81,45,37,2,0
OLOWOMI01 ,2006,Michael,Olowokandi,BOS,N,24,236,40,14,34,48,5,8,13,17,48,46,19,3,2,0,0
ONEAJE01  ,2006,Jermaine,O'Neal,IND,N,69,2462,1339,153,508,661,167,50,182,203,232,1141,498,447,343,7,0
ONEASH01  ,2006,Shaquille,O'Neal,MIA,N,40,1134,690,97,200,297,79,8,55,95,139,479,283,294,124,0,0
OUTLABO01 ,2006,Charles,Outlaw,ORL,N,41,457,81,47,59,106,16,17,6,21,57,51,34,22,13,0,0
OUTLATR01 ,2006,Travis,Outlaw,POR,N,67,1537,645,65,152,217,52,61,74,66,150,567,246,181,143,37,10
PACHUZA01 ,2006,Zaza,Pachulia,ATL,N,72,2026,875,199,301,500,106,77,36,162,267,614,291,373,293,1,0
PADGESC01 ,2006,Scott,Padgett,MEM,N,7,33,2,5,4,9,0,1,0,1,2,7,1,2,0,4,0
PADGESC01 ,2006,Scott,Padgett,HOU,N,24,199,44,11,34,45,8,4,3,8,33,49,15,11,6,29,8
PADGESC01 ,2006,Scott,Padgett,TOT,N,31,232,46,16,38,54,8,5,3,9,35,56,16,13,6,33,8
PARGOJA01 ,2006,Jannero,Pargo,NOO,N,81,1700,747,20,159,179,201,53,4,121,120,688,282,120,102,208,81
PARKEAN01 ,2006,Anthony,Parker,TOR,N,73,2434,903,60,223,283,153,73,11,71,135,687,328,159,132,261,115
PARKETO01 ,2006,Tony,Parker,SAS,N,77,2503,1429,34,216,250,420,82,6,191,137,1096,570,350,274,38,15
PARKEWI01 ,2006,Smush,Parker,LAL,N,82,2454,907,45,161,206,228,119,10,153,211,785,342,175,113,301,110
PATTERU01 ,2006,Ruben,Patterson,MIL,N,81,2508,1194,190,250,440,232,110,25,199,232,867,475,376,241,19,3
PAULCH01  ,2006,Chris,Paul,NOO,N,65,2357,1104,54,226,280,569,118,3,161,155,871,381,357,292,143,50
PAVLOAL01 ,2006,Sasha,Pavlovic,CLE,N,67,1533,604,23,135,158,105,55,17,102,145,490,222,127,100,148,60
PAYTOGA01 ,2006,Gary,Payton,MIA,N,68,1503,358,18,114,132,201,43,3,66,117,366,144,57,38,123,32
PERKIKE01 ,2006,Kendrick,Perkins,BOS,N,72,1575,324,113,259,372,94,23,96,113,214,269,132,100,60,3,0
PETERMO01 ,2006,Morris,Peterson,TOR,N,71,1520,634,32,205,237,47,45,12,53,126,517,222,123,84,295,106
PETROJO01 ,2006,Johan,Petro,SEA,N,81,1509,502,92,243,335,45,39,47,82,237,438,226,77,50,0,0
PIATKER01 ,2006,Eric,Piatkowski,PHO,N,11,71,27,2,7,9,4,0,1,5,6,25,9,2,2,18,7
PIERCPA01 ,2006,Paul,Pierce,BOS,N,47,1741,1173,39,238,277,194,48,13,152,122,850,373,402,320,275,107
PIETRMI01 ,2006,Mickael,Pietrus,GSW,N,72,1939,801,81,246,327,62,48,55,105,220,586,286,210,136,240,93
PinknKe01 ,2006,Kevinn,Pinkney,BOS,N,6,99,31,7,8,15,5,3,3,4,12,27,12,9,6,2,1
POLLASC01 ,2006,Scot,Pollard,CLE,N,24,108,24,15,16,31,3,4,1,4,27,26,11,4,2,0,0
POSEYJA01 ,2006,James,Posey,MIA,N,71,1918,550,66,291,357,94,71,23,55,193,432,186,98,81,259,97
POTAPVI01 ,2006,Vitaly,Potapenko,SAC,N,3,14,0,0,2,2,0,0,0,2,3,4,0,0,0,0,0
PoweLe01  ,2006,Leon,Powe,BOS,N,62,723,264,97,118,215,10,14,22,47,104,177,79,144,106,2,0
POWELJO01 ,2006,Josh,Powell,GSW,N,30,290,104,17,52,69,18,5,12,24,43,78,41,30,22,0,0
POWELJO01 ,2006,Josh,Powell,IND,N,7,64,12,7,12,19,3,0,0,5,18,15,2,12,8,0,0
POWELJO01 ,2006,Josh,Powell,TOT,N,37,354,116,24,64,88,21,5,12,29,61,93,43,42,30,0,0
PowelRo01 ,2006,Roger,Powell,UTA,N,3,13,2,3,0,3,0,0,0,3,2,3,0,2,2,1,0
PRICERO01 ,2006,Ronnie,Price,SAC,N,58,563,192,15,56,71,48,28,4,33,64,172,67,55,37,65,21
PRINCTA01 ,2006,Tayshaun,Prince,DET,N,82,3004,1171,144,285,429,227,51,55,98,116,997,459,224,172,210,81
PRZYBJO01 ,2006,Joel,Przybilla,POR,N,43,698,84,59,109,168,12,10,67,40,124,78,37,27,10,0,0
QuinnCh01 ,2006,Chris,Quinn,MIA,N,42,410,141,6,24,30,65,15,0,21,32,131,48,37,25,57,20
RADMAVL01 ,2006,Vladimir,Radmanovic,LAL,N,55,987,361,53,127,180,66,25,18,69,125,316,134,73,53,118,40
RANDOSH01 ,2006,Shavlik,Randolph,PHI,N,13,180,58,19,35,54,4,7,10,9,23,48,23,22,12,0,0
RANDOZA01 ,2006,Zach,Randolph,POR,N,68,2426,1608,199,489,688,147,53,15,215,183,1286,600,481,394,48,14
RATLITH01 ,2006,Theo,Ratliff,BOS,N,2,43,5,2,5,7,0,1,3,1,6,3,1,4,3,0,0
RayAl01   ,2006,Allan,Ray,BOS,N,47,710,290,18,51,69,43,20,3,42,85,259,100,55,42,116,48
REDDMI01  ,2006,Michael,Redd,MIL,N,53,2033,1416,42,154,196,124,63,9,122,78,1025,477,416,345,306,117
RedicJJ01 ,2006,J.J.,Redick,ORL,N,42,623,252,10,42,52,36,12,0,21,52,195,80,60,54,98,38
REEDJU01  ,2006,Justin,Reed,MIN,N,41,317,106,15,31,46,17,5,3,22,44,107,40,30,26,0,0
REINEJA01 ,2006,Jared,Reiner,MIL,N,27,253,33,21,50,71,13,5,6,14,45,43,15,10,3,0,0
RICHAJA01 ,2006,Jason,Richardson,GSW,N,51,1677,814,72,187,259,172,54,32,82,129,734,306,140,92,300,110
RichaJe01 ,2006,Jeremy,Richardson,POR,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RichaJe01 ,2006,Jeremy,Richardson,ATL,N,5,19,8,1,1,2,0,1,0,1,2,6,3,0,0,3,2
RichaJe01 ,2006,Jeremy,Richardson,TOT,N,6,20,8,1,1,2,0,1,0,1,2,6,3,0,0,3,2
RICHAQU01 ,2006,Quentin,Richardson,NYK,N,49,1622,636,65,287,352,108,36,7,70,133,545,228,120,83,258,97
RIDNOLU01 ,2006,Luke,Ridnour,SEA,N,71,2093,779,28,136,164,368,83,19,156,181,695,301,159,128,139,49
ROBERAN02 ,2006,Anthony,Roberson,GSW,N,20,229,111,2,19,21,10,12,0,13,27,104,44,3,2,55,21
ROBERLA01 ,2006,Lawrence,Roberts,MEM,N,54,974,283,101,160,261,30,36,13,36,133,208,94,131,95,2,0
ROBINBE01 ,2006,Bernard,Robinson Jr.,CHR,N,21,242,51,9,33,42,17,13,1,16,28,54,16,22,19,2,0
ROBINBE01 ,2006,Bernard,Robinson Jr.,NJN,N,10,38,10,1,5,6,2,4,1,0,4,8,3,5,4,0,0
ROBINBE01 ,2006,Bernard,Robinson Jr.,TOT,N,31,280,61,10,38,48,19,17,2,16,32,62,19,27,23,2,0
ROBINCL02 ,2006,Cliff,Robinson,NJN,N,50,951,203,31,91,122,51,12,23,30,98,218,81,36,16,66,25
ROBINNA01 ,2006,Nate,Robinson,NYK,N,64,1358,645,55,97,152,90,50,6,72,160,523,227,139,108,213,83
RodriSe01 ,2006,Sergio,Rodriguez,POR,N,67,859,247,20,71,91,218,35,2,77,72,239,101,26,21,85,24
RondoRa01 ,2006,Rajon,Rondo,BOS,N,78,1829,501,74,218,292,297,128,8,137,182,450,188,184,119,29,6
ROSEJA01  ,2006,Jalen,Rose,PHO,N,29,247,108,3,20,23,16,5,2,9,22,86,38,12,11,47,21
ROSEMA01  ,2006,Malik,Rose,NYK,N,65,807,192,47,128,175,65,26,9,65,120,186,74,52,42,8,2
ROSSQU01  ,2006,Quinton,Ross,LAC,N,81,1704,424,60,130,190,86,70,32,33,179,379,177,87,68,10,2
RoyBr01   ,2006,Brandon,Roy,POR,N,57,2016,955,58,192,250,230,67,10,116,139,765,349,241,202,146,55
RUFFIMI01 ,2006,Michael,Ruffin,WAS,N,30,270,17,35,27,62,6,6,8,12,43,18,5,19,7,0,0
SALMOJO01 ,2006,John,Salmons,SAC,N,79,2139,671,47,217,264,254,73,27,119,177,517,236,204,159,112,40
SAMPSJA01 ,2006,Jamal,Sampson,DEN,N,22,123,24,15,33,48,5,2,7,10,17,14,9,14,6,1,0
SCALABR01 ,2006,Brian,Scalabrine,BOS,N,54,1024,216,24,81,105,59,23,18,44,130,191,77,23,18,110,44
SCHENLU01 ,2006,Luke,Schenscher,POR,N,11,117,19,10,15,25,1,2,4,4,25,23,7,7,5,0,0
SefolTh01 ,2006,Thabo,Sefolosha,CHI,N,71,865,256,35,118,153,60,33,11,60,100,256,109,45,23,42,15
SeneMo01  ,2006,Mouhamed,Sene,SEA,N,28,170,53,16,29,45,0,3,12,11,33,49,18,29,17,0,0
SIMIEWA01 ,2006,Wayne,Simien,MIA,N,8,93,23,5,6,11,4,2,0,3,13,23,9,7,5,0,0
SimmoCe01 ,2006,Cedric,Simmons,NOO,N,42,523,122,43,62,105,12,7,21,20,73,131,54,29,14,0,0
SINGLJA01 ,2006,James,Singleton,LAC,N,52,375,85,36,70,106,17,15,17,17,45,82,30,29,22,14,3
SKINNBR01 ,2006,Brian,Skinner,MIL,N,67,1519,294,106,279,385,58,18,64,75,195,253,124,79,46,0,0
SlokaUr01 ,2006,Uros,Slokar,TOR,N,20,71,38,7,7,14,1,1,2,9,11,26,14,13,9,2,1
SmithCr01 ,2006,Craig,Smith,MIN,N,82,1537,608,149,266,415,49,51,18,74,223,463,246,186,116,6,0
SMITHJO01 ,2006,Joe,Smith,PHI,N,54,1357,497,107,253,360,46,31,20,63,125,429,191,136,115,4,0
SMITHJO01 ,2006,Joe,Smith,DEN,N,11,148,56,13,27,40,3,6,7,13,23,48,23,12,10,1,0
SMITHJO01 ,2006,Joe,Smith,TOT,N,65,1505,553,120,280,400,49,37,27,76,148,477,214,148,125,5,0
SMITHJO03 ,2006,Josh,Smith,ATL,N,72,2651,1178,164,456,620,236,101,207,227,241,993,436,387,268,152,38
SMITHJR01 ,2006,J.R.,Smith,DEN,N,63,1473,819,30,113,143,91,49,9,85,146,644,284,126,102,382,149
SmithSt03 ,2006,Steven,Smith,PHI,N,8,27,5,1,5,6,0,1,0,2,4,8,2,2,1,0,0
SNOWER01  ,2006,Eric,Snow,CLE,N,82,1929,342,35,153,188,330,55,16,111,185,324,135,113,72,4,0
SNYDEKI01 ,2006,Kirk,Snyder,HOU,N,39,559,192,17,66,83,39,11,12,26,51,146,66,75,49,44,11
SONGADA01 ,2006,Darius,Songaila,WAS,N,37,700,282,44,90,134,38,17,10,43,105,225,118,54,46,2,0
SOWPA01   ,2006,Pape,Sow,TOR,N,7,35,10,6,5,11,2,1,1,1,2,9,3,6,4,0,0
SpanoVa01 ,2006,Vassilis,Spanoulis,HOU,N,31,270,85,5,17,22,28,7,1,29,33,72,23,42,34,29,5
STACKJE01 ,2006,Jerry,Stackhouse,DAL,N,67,1617,804,39,106,145,187,51,10,117,77,654,280,215,182,162,62
STEVEDE01 ,2006,DeShawn,Stevenson,WAS,N,82,2418,920,55,161,216,218,65,19,119,155,753,347,216,152,183,74
