ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
BOGANKE01 ,2005,Keith,Bogans,TOT,N,72,1912,622,55,200,255,128,71,9,90,167,544,215,186,127,200,65
BOGANKE01 ,2005,Keith,Bogans,CHR,N,39,848,341,29,77,106,45,39,3,41,78,288,114,105,80,98,33
BOGANKE01 ,2005,Keith,Bogans,HOU,N,33,1064,281,26,123,149,83,32,6,49,89,256,101,81,47,102,32
BOGUTAN01 ,2005,Andrew,Bogut,MIL,N,82,2348,768,189,384,573,192,49,68,125,259,606,323,194,122,3,0
BONNEMA01 ,2005,Matt,Bonner,TOR,N,78,1711,583,86,198,284,56,49,31,32,216,467,209,76,63,243,102
BOOTHCA01 ,2005,Calvin,Booth,WAS,N,33,252,46,19,33,52,12,9,9,8,44,47,20,9,5,2,1
BOOZECA01 ,2005,Carlos,Boozer,UTA,N,33,1026,537,73,212,285,88,30,8,69,105,399,219,137,99,0,0
BOSHCH01  ,2005,Chris,Bosh,TOR,N,70,2753,1572,204,443,647,181,50,79,157,209,1087,549,581,474,13,0
BOWENBR01 ,2005,Bruce,Bowen,SAS,N,82,2751,619,35,285,320,126,79,30,67,191,536,232,84,51,245,104
BOWENRY01 ,2005,Ryan,Bowen,HOU,N,68,651,88,31,57,88,24,21,6,13,85,124,37,14,11,22,3
BOYKIEA01 ,2005,Earl,Boykins,DEN,N,60,1545,756,21,60,81,230,48,4,83,73,661,271,174,152,179,62
BRADLMI01 ,2005,Michael,Bradley,PHI,N,46,368,67,40,67,107,17,5,7,19,39,79,32,3,2,5,1
BRANDEL01 ,2005,Elton,Brand,LAC,N,79,3099,1953,236,554,790,208,81,201,173,227,1435,756,568,440,3,1
BREZEPR01 ,2005,Primoz,Brezec,CHR,N,79,2169,982,181,259,440,45,19,32,85,227,791,409,224,164,2,0
BROWNDE02 ,2005,Devin,Brown,UTA,N,81,1710,611,73,134,207,104,44,14,99,153,527,207,212,158,118,39
BROWNKW01 ,2005,Kwame,Brown,LAL,N,72,1979,536,182,291,473,72,27,46,100,196,388,204,235,128,1,0
BROWNPJ01 ,2005,P.J.,Brown,NOO,N,75,2382,677,182,365,547,90,46,50,90,216,583,269,168,139,0,0
BRUNSRI01 ,2005,Rick,Brunson,SEA,N,4,31,10,0,2,2,2,0,0,3,1,8,5,0,0,1,0
BRUNSRI01 ,2005,Rick,Brunson,HOU,N,23,218,44,1,19,20,33,8,1,19,21,46,16,12,7,12,5
BRUNSRI01 ,2005,Rick,Brunson,TOT,N,27,249,54,1,21,22,35,8,1,22,22,54,21,12,7,13,5
BRYANKO01 ,2005,Kobe,Bryant,LAL,N,80,3274,2832,71,354,425,360,147,30,250,233,2173,978,819,696,518,180
BUCKNGR01 ,2005,Greg,Buckner,DEN,N,73,1754,491,31,178,209,127,87,20,52,180,417,181,55,43,243,86
BURKEPA01 ,2005,Pat,Burke,PHO,N,42,347,141,21,52,73,16,6,13,33,62,127,63,21,13,7,2
BURKSAN01 ,2005,Antonio,Burks,MEM,N,57,572,113,4,33,37,76,20,0,36,45,144,51,23,10,6,1
BURLEKE01 ,2005,Kevin,Burleson,CHR,N,39,342,70,4,22,26,48,26,2,25,63,88,22,17,16,54,10
BUTLECA01 ,2005,Caron,Butler,WAS,N,75,2706,1318,114,352,466,186,127,18,175,238,1086,494,332,289,120,41
BUTLEJA01 ,2005,Jackie,Butler,NYK,N,55,741,292,67,116,183,25,17,31,62,127,215,117,77,58,0,0
BUTLERA01 ,2005,Rasual,Butler,NOO,N,79,1876,685,51,181,232,40,33,45,65,142,633,257,114,79,242,92
BYNUMAN01 ,2005,Andrew,Bynum,LAL,N,46,337,74,34,46,80,9,4,22,17,56,82,33,27,8,0,0
BYNUMWI01 ,2005,Will,Bynum,GSW,N,15,162,54,3,9,12,19,7,0,14,10,52,21,16,10,9,2
CABARZA01 ,2005,Zarko,Cabarkapa,GSW,N,61,506,199,37,74,111,20,13,7,35,87,174,67,84,60,20,5
CALDEJO01 ,2005,Jose,Calderon,TOR,N,64,1485,349,30,111,141,288,42,4,101,93,312,132,92,78,43,7
CAMBYMA01 ,2005,Marcus,Camby,DEN,N,56,1854,716,132,536,668,115,79,184,92,158,649,302,156,111,11,1
CARDIBR01 ,2005,Brian,Cardinal,MEM,N,36,402,124,11,44,55,33,23,0,27,65,111,46,27,19,29,13
CARROMA01 ,2005,Matt,Carroll,CHR,N,78,1276,594,34,123,157,35,47,11,48,120,476,192,168,138,185,72
CARTEAN01 ,2005,Anthony,Carter,MIN,N,45,592,150,9,53,62,101,24,9,40,71,137,53,55,40,15,4
CARTEVI01 ,2005,Vince,Carter,NJN,N,79,2907,1911,135,327,462,338,94,53,213,235,1518,653,601,480,367,125
CASSESA01 ,2005,Sam,Cassell,LAC,N,78,2656,1345,40,247,287,491,74,11,175,225,1112,493,335,289,190,70
CATOKE01  ,2005,Kelvin,Cato,ORL,N,23,300,88,19,44,63,2,6,10,16,48,72,31,35,26,0,0
CATOKE01  ,2005,Kelvin,Cato,DET,N,4,34,10,1,6,7,2,0,2,2,4,12,5,0,0,0,0
CATOKE01  ,2005,Kelvin,Cato,TOT,N,27,334,98,20,50,70,4,6,12,18,52,84,36,35,26,0,0
CHANDTY01 ,2005,Tyson,Chandler,CHI,N,79,2120,417,265,449,714,81,41,104,123,298,283,160,193,97,1,0
CHEANCA01 ,2005,Calbert,Cheaney,GSW,N,42,450,92,20,41,61,19,13,2,17,38,108,42,8,8,8,0
CHILDJO01 ,2005,Josh,Childress,ATL,N,74,2249,742,134,253,387,131,86,39,101,184,504,278,201,154,65,32
CHRISDO01 ,2005,Doug,Christie,DAL,N,7,185,26,2,11,13,14,9,1,6,10,26,9,12,8,1,0
CLAXTSP01 ,2005,Craig,Claxton,NOO,N,71,2021,871,39,154,193,339,108,6,154,177,735,304,320,246,63,17
CLEAVMA01 ,2005,Mateen,Cleaves,SEA,N,27,232,73,2,12,14,42,3,2,14,30,71,25,24,19,16,4
COLLIJA03 ,2005,Jason,Collins,NJN,N,71,1894,255,93,249,342,70,46,40,61,251,262,104,86,44,12,3
COLLIJA04 ,2005,Jarron,Collins,UTA,N,79,1730,415,134,199,333,97,36,27,61,252,280,129,219,157,0,0
COLLINI01 ,2005,Nick,Collison,SEA,N,66,1447,493,143,225,368,74,21,35,77,213,394,207,113,79,3,0
COOKBR01  ,2005,Brian,Cook,LAL,N,81,1532,642,88,186,274,74,37,32,61,205,511,261,101,84,84,36
CRAWFJA01 ,2005,Jamal,Crawford,NYK,N,79,2554,1128,36,212,248,301,87,15,175,150,879,366,357,295,293,101
CROSHAU01 ,2005,Austin,Croshere,IND,N,50,1147,408,62,203,265,62,22,7,48,105,285,132,102,90,140,54
CURRYED01 ,2005,Eddy,Curry,NYK,N,72,1868,979,145,287,432,19,28,56,179,239,597,336,486,307,0,0
DALEMSA01 ,2005,Samuel,Dalembert,PHI,N,66,1761,485,159,382,541,25,34,160,107,244,369,196,132,93,1,0
DAMPIER01 ,2005,Erick,Dampier,DAL,N,82,1928,469,273,367,640,51,27,106,115,263,347,171,215,127,0,0
DANIEAN01 ,2005,Antonio,Daniels,WAS,N,79,2284,767,19,153,172,284,52,8,89,96,550,230,336,284,101,23
DANIEMA01 ,2005,Marquis,Daniels,DAL,N,62,1764,634,81,143,224,172,67,13,100,143,512,246,183,138,19,4
DAVISAN01 ,2005,Antonio,Davis,NYK,N,36,753,181,75,97,172,14,20,9,43,99,159,68,61,45,1,0
DAVISAN01 ,2005,Antonio,Davis,TOR,N,8,191,35,15,21,36,7,3,1,8,26,31,14,20,7,0,0
DAVISAN01 ,2005,Antonio,Davis,TOT,N,44,944,216,90,118,208,21,23,10,51,125,190,82,81,52,1,0
DAVISBA01 ,2005,Baron,Davis,GSW,N,54,1974,967,45,191,236,480,89,14,159,165,861,335,289,195,324,102
DAVISDA01 ,2005,Dale,Davis,DET,N,28,179,26,21,32,53,6,0,9,4,23,24,9,15,8,1,0
DAVISJO02 ,2005,Josh,Davis,HOU,N,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DAVISJO02 ,2005,Josh,Davis,PHO,N,1,5,4,1,0,1,0,1,0,0,0,3,1,3,2,1,0
DAVISJO02 ,2005,Josh,Davis,MIL,N,4,12,2,2,1,3,1,1,0,1,2,4,1,0,0,1,0
DAVISJO02 ,2005,Josh,Davis,TOT,N,6,17,6,3,1,4,1,2,0,1,3,7,2,3,2,2,0
DAVISRI01 ,2005,Ricky,Davis,TOT,N,78,3214,1516,65,286,351,394,91,17,213,190,1304,584,345,275,242,73
DAVISRI01 ,2005,Ricky,Davis,MIN,N,36,1463,689,25,139,164,173,42,8,98,99,595,255,181,146,117,33
DAVISRI01 ,2005,Ricky,Davis,BOS,N,42,1751,827,40,147,187,221,49,9,115,91,709,329,164,129,125,40
DELFICA01 ,2005,Carlos,Delfino,DET,N,68,730,247,28,85,113,44,21,15,36,86,226,91,67,45,60,20
DELKTO01  ,2005,Tony,Delk,DET,N,23,375,180,13,38,51,33,13,1,19,28,160,71,25,18,47,20
DELKTO01  ,2005,Tony,Delk,ATL,N,1,7,2,1,1,2,0,0,0,0,0,1,0,2,2,0,0
DELKTO01  ,2005,Tony,Delk,TOT,N,24,382,182,14,39,53,33,13,1,19,28,161,71,27,20,47,20
DENGLU01  ,2005,Luol,Deng,CHI,N,78,2603,1112,127,389,516,147,72,50,105,128,954,442,276,207,78,21
DIAWBO01  ,2005,Boris,Diaw,PHO,N,81,2875,1080,159,399,558,503,58,85,189,260,853,449,238,174,30,8
DICKADA01 ,2005,Dan,Dickau,BOS,N,19,236,62,5,11,16,40,11,1,18,40,46,17,18,18,20,10
DIENETR01 ,2005,Travis,Diener,ORL,N,23,246,88,4,17,21,16,7,0,10,22,69,29,6,5,57,25
DIOGUIK01 ,2005,Ike,Diogu,GSW,N,69,1035,486,95,134,229,29,15,30,78,164,334,175,168,136,0,0
DIOPDE01  ,2005,DeSagana,Diop,DAL,N,81,1510,190,145,229,374,23,44,146,36,253,154,75,72,39,2,1
DIXONJU01 ,2005,Juan,Dixon,POR,N,76,1923,935,30,147,177,149,58,6,113,157,821,357,194,156,170,65
DOLEAMI01 ,2005,Michael,Doleac,MIA,N,31,371,98,23,62,85,8,10,7,14,45,88,37,30,24,0,0
DOOLIKE01 ,2005,Keyon,Dooling,ORL,N,50,1139,470,11,67,78,109,49,4,82,116,405,178,121,101,43,13
DUHONCH01 ,2005,Chris,Duhon,CHI,N,74,2157,647,28,192,220,373,70,3,117,152,538,215,143,117,278,100
DUNCATI01 ,2005,Tim,Duncan,SAS,N,80,2789,1485,231,650,881,253,70,162,198,219,1185,574,533,335,5,2
DUNLEMI02 ,2005,Mike,Dunleavy Jr.,GSW,N,81,2581,932,78,321,399,237,60,32,120,199,816,331,252,196,260,74
DUPRERO01 ,2005,Ronald,Dupree,MIN,N,36,266,80,21,28,49,14,12,0,14,44,63,33,41,14,1,0
EDWARJO01 ,2005,John,Edwards,ATL,N,40,296,70,18,30,48,5,3,15,12,76,64,31,11,8,0,0
EISLEHO01 ,2005,Howard,Eisley,DEN,N,19,281,92,2,17,19,44,8,2,18,23,86,30,24,20,38,12
EISLEHO01 ,2005,Howard,Eisley,LAC,N,13,113,9,1,13,14,25,3,0,3,11,17,4,0,0,4,1
EISLEHO01 ,2005,Howard,Eisley,TOT,N,32,394,101,3,30,33,69,11,2,21,34,103,34,24,20,42,13
ELLISMO01 ,2005,Monta,Ellis,GSW,N,49,888,334,22,83,105,78,32,11,58,69,318,132,59,42,82,28
ELSONFR01 ,2005,Francisco,Elson,DEN,N,72,1579,352,99,240,339,47,54,45,65,211,284,151,74,49,5,1
ELYME01   ,2005,Melvin,Ely,CHR,N,57,1350,560,94,183,277,76,29,44,100,160,425,216,192,128,2,0
EVANSMA01 ,2005,Maurice,Evans,DET,N,80,1139,403,76,87,163,60,41,15,39,122,341,154,65,52,116,43
EVANSRE01 ,2005,Reggie,Evans,SEA,N,41,788,242,114,162,276,23,24,5,41,95,173,88,120,66,1,0
EVANSRE01 ,2005,Reggie,Evans,DEN,N,26,604,135,57,169,226,15,16,5,44,71,95,43,97,49,0,0
EVANSRE01 ,2005,Reggie,Evans,TOT,N,67,1392,377,171,331,502,38,40,10,85,166,268,131,217,115,1,0
EWINGDA01 ,2005,Daniel,Ewing,LAC,N,65,960,246,23,62,85,84,37,6,56,84,250,95,45,35,76,21
FELIXNO01 ,2005,Noel,Felix,SEA,N,12,82,18,3,10,13,2,2,3,8,13,25,6,8,5,3,1
FELTORA01 ,2005,Raymond,Felton,CHR,N,80,2402,950,77,188,265,446,102,8,182,181,883,345,224,163,271,97
FINLEMI01 ,2005,Michael,Finley,SAS,N,77,2037,780,31,216,247,116,37,7,62,97,695,286,115,98,279,110
FISHEDE01 ,2005,Derek,Fisher,GSW,N,82,2589,1089,36,175,211,352,125,8,156,237,887,364,293,244,295,117
FITCHGE01 ,2005,Gerald,Fitch,MIA,N,17,238,84,7,23,30,33,7,5,15,28,87,30,23,17,26,7
FIZERMA01 ,2005,Marcus,Fizer,NOO,N,3,39,20,1,6,7,1,0,0,2,5,17,9,2,1,1,1
FORDSH02  ,2005,Sharrod,Ford,PHO,N,3,13,4,1,2,3,0,0,1,2,7,3,2,0,0,0,0
FORDTJ01  ,2005,T.J.,Ford,MIL,N,72,2558,878,63,248,311,473,104,7,219,196,789,328,248,187,104,35
FORTSDA01 ,2005,Danny,Fortson,SEA,N,23,276,87,31,47,78,2,4,2,26,76,51,27,43,33,0,0
FOSTEJE01 ,2005,Jeff,Foster,IND,N,63,1583,372,224,350,574,50,41,27,64,191,250,138,159,96,4,0
FOYLEAD01 ,2005,Adonal,Foyle,GSW,N,77,1827,345,143,281,424,33,44,125,80,215,300,152,67,41,0,0
FRAHMRI01 ,2005,Richie,Frahm,HOU,N,8,116,42,0,10,10,6,1,0,4,8,35,15,5,4,22,8
FRAHMRI01 ,2005,Richie,Frahm,MIN,N,25,228,66,3,20,23,15,3,2,4,22,65,24,5,3,48,15
FRAHMRI01 ,2005,Richie,Frahm,TOT,N,33,344,108,3,30,33,21,4,2,8,30,100,39,10,7,70,23
FRANCST01 ,2005,Steve,Francis,TOT,N,70,2392,1005,74,216,290,345,74,17,214,204,765,333,399,314,83,25
FRANCST01 ,2005,Steve,Francis,NYK,N,24,659,258,14,57,71,83,23,6,58,62,190,84,109,83,13,7
FRANCST01 ,2005,Steve,Francis,ORL,N,46,1733,747,60,159,219,262,51,11,156,142,575,249,290,231,70,18
FRYECH01  ,2005,Channing,Frye,NYK,N,65,1572,802,138,236,374,53,30,47,97,200,640,305,229,189,9,3
GADZUDA01 ,2005,Dan,Gadzuric,MIL,N,74,886,383,91,141,232,24,25,43,35,171,309,171,89,41,1,0
GAIDE01   ,2005,Deng,Gai ,PHI,N,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAINERE01 ,2005,Reece,Gaines,MIL,N,12,52,13,0,0,0,3,1,0,1,1,12,6,4,1,2,0
GARCIFR01 ,2005,Francisco,Garcia,SAC,N,66,1286,376,39,145,184,94,41,44,73,134,323,130,99,77,136,39
GARNEKE01 ,2005,Kevin,Garnett,MIN,N,76,2960,1656,214,752,966,308,104,107,180,206,1191,626,489,396,30,8
GARRIPA01 ,2005,Pat,Garrity,ORL,N,57,943,282,31,77,108,38,12,9,38,108,242,101,37,30,129,50
GASOLPA01 ,2005,Pau,Gasol,MEM,N,80,3132,1628,191,522,713,371,46,153,235,184,1194,600,617,425,12,3
GEORGDE01 ,2005,Devean,George,LAL,N,71,1541,448,82,192,274,68,66,34,54,159,425,170,86,58,160,50
GILLED01  ,2005,Eddie,Gill,IND,N,40,125,45,0,15,15,12,11,1,9,13,45,10,23,18,23,7
GINOBEM01 ,2005,Emmanuel,Ginobili,SAS,N,65,1822,981,42,188,230,235,101,26,121,156,669,309,360,280,217,83
GIRICGO01 ,2005,Gordan,Giricek,UTA,N,37,953,393,15,55,70,63,16,4,63,87,383,166,57,43,59,18
GOLDWAN01 ,2005,Anthony,Goldwire,LAC,N,3,22,2,0,1,1,2,0,0,1,0,7,1,0,0,2,0
GOMESRY01 ,2005,Ryan,Gomes,BOS,N,61,1376,461,102,196,298,58,35,5,55,83,355,173,149,112,9,3
GOODEDR01 ,2005,Drew,Gooden,CLE,N,79,2174,845,237,428,665,56,52,49,106,190,652,334,258,176,3,1
GORDOBE01 ,2005,Ben,Gordon,CHI,N,80,2484,1349,43,176,219,240,75,5,180,238,1152,486,268,211,382,166
GRAHAJO01 ,2005,Joey,Graham,TOR,N,80,1579,533,57,187,244,60,37,13,92,230,414,198,133,108,87,29
GRAHAST01 ,2005,Steven,Graham,CHI,N,3,19,5,0,3,3,1,0,0,1,3,5,1,2,2,4,1
GRAHAST01 ,2005,Steven,Graham,HOU,N,6,38,17,1,6,7,3,2,0,5,5,16,6,4,4,5,1
GRAHAST01 ,2005,Steven,Graham,CLE,N,13,116,36,4,13,17,3,3,2,7,23,33,14,9,8,1,0
GRAHAST01 ,2005,Steven,Graham,TOT,N,22,173,58,5,22,27,7,5,2,13,31,54,21,15,14,10,2
GRANGDA01 ,2005,Danny,Granger,IND,N,78,1762,587,131,253,384,90,58,62,80,211,478,221,148,115,93,30
GRANTBR01 ,2005,Brian,Grant,PHO,N,21,248,61,11,46,57,7,5,3,7,45,65,27,8,7,0,0
GREENDE01 ,2005,Devin,Green,LAL,N,27,136,25,10,14,24,7,3,0,5,13,28,6,21,13,2,0
GREENGE01 ,2005,Gerald,Green,BOS,N,32,372,167,10,31,41,18,13,4,22,41,138,66,37,29,20,6
GREENOR01 ,2005,Orien,Greene,BOS,N,80,1236,254,37,108,145,129,77,10,109,181,253,100,68,45,40,9
GREENWI01 ,2005,Willie,Green,PHI,N,10,153,70,1,14,15,5,2,0,12,13,66,28,5,4,19,10
GRIFFAD01 ,2005,Adrian,Griffin,DAL,N,52,1246,237,75,152,227,89,51,9,39,113,204,98,53,41,2,0
GRIFFED01 ,2005,Eddie,Griffin,MIN,N,70,1360,320,107,282,389,40,13,148,43,125,370,130,74,44,82,16
GRUNDAN01 ,2005,Anthony,Grundy,ATL,N,12,108,52,1,16,17,9,7,0,9,14,38,19,14,9,15,5
HAMILRI01 ,2005,Richard,Hamilton,DET,N,80,2824,1609,84,172,256,275,52,16,173,207,1322,649,303,256,120,55
HAMILZE01 ,2005,Zendon,Hamilton,PHI,N,1,3,1,0,0,0,0,1,0,0,1,1,0,2,1,0,0
HAMILZE01 ,2005,Zendon,Hamilton,CLE,N,11,46,25,3,8,11,0,3,0,6,4,13,7,16,11,0,0
HAMILZE01 ,2005,Zendon,Hamilton,TOT,N,12,49,26,3,8,11,0,4,0,6,5,14,7,18,12,0,0
HARDAAN01 ,2005,Anfernee,Hardaway,NYK,N,4,72,10,0,10,10,8,2,0,6,7,14,4,2,2,1,0
HARPRMA01 ,2005,Matt,Harpring,UTA,N,71,1946,885,158,210,368,98,59,14,109,202,678,322,313,227,39,14
HARRIAL01 ,2005,Al,Harrington,ATL,N,76,2781,1411,132,391,523,238,85,14,195,301,1220,551,350,243,191,66
HARRIDA01 ,2005,David,Harrison,IND,N,67,1033,385,84,170,254,14,23,59,79,193,294,148,174,89,0,0
HARRIDE01 ,2005,Devin,Harris,DAL,N,56,1273,554,26,99,125,177,53,16,84,121,405,190,236,169,21,5
HARRIOT01 ,2005,Othella,Harrington,CHI,N,72,827,347,54,100,154,39,7,13,61,131,273,135,123,77,0,0
HARTJA01  ,2005,Jason,Hart,SAC,N,66,816,218,12,59,71,70,31,5,43,85,221,86,56,37,31,9
